Item_ID,Item_Category,Item_Price,Units_Sold,Total_Sales,Profit,Profit_Margin,Outlet_Type,Outlet_Size,Region,State,City,City_Tier,Store_Age,Customer_Age_Group,Customer_Gender,Avg_Customer_Spend,Year
BB00189,Home & Kitchen,15056,102,1535712,230356.8,15,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 2,14,46+,Male,1255,2024
BB00190,Home & Kitchen,15031,94,1412914,310841.08,22,Convenience Store,Medium,North,Delhi,New Delhi,Tier 3,13,36-45,Male,7404,2021
BB00191,Grocery,12581,423,5321763,1702964.16,32,Convenience Store,Medium,West,Maharashtra,Pune,Tier 1,15,36-45,Male,5141,2020
BB00192,Home & Kitchen,43994,348,15309912,3521279.76,23,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 1,15,18-25,Male,3941,2023
BB00193,Home & Kitchen,16219,333,5400927,864148.32,16,Convenience Store,Medium,West,Maharashtra,Pune,Tier 2,14,26-35,Male,2524,2023
BB00194,Personal Care,5437,353,1919261,326274.37,17,Supermarket,Small,East,West Bengal,Kolkata,Tier 2,9,18-25,Male,5950,2020
BB00195,Home & Kitchen,33747,415,14005005,4761701.7,34,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 3,11,36-45,Female,3802,2024
BB00196,Electronics,39989,92,3678988,735797.6,20,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 1,15,46+,Male,2431,2024
BB00197,Home & Kitchen,29900,342,10225800,2045160.0,20,Convenience Store,Medium,South,Karnataka,Bangalore,Tier 1,14,18-25,Male,3405,2020
BB00198,Clothing,15350,343,5265050,1842767.5,35,Supermarket,Small,East,West Bengal,Kolkata,Tier 2,9,36-45,Female,7849,2023
BB00199,Electronics,25489,365,9303485,1488557.6,16,Convenience Store,Large,North,Uttar Pradesh,Lucknow,Tier 3,1,18-25,Female,7530,2023
BB00200,Grocery,33091,286,9464026,2839207.8,30,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 1,4,18-25,Female,6172,2023
BB00201,Clothing,29101,296,8613896,2756446.72,32,Supermarket,Medium,South,Tamil Nadu,Chennai,Tier 3,12,36-45,Male,3220,2023
BB00202,Grocery,15453,482,7448346,2085536.88,28,Convenience Store,Large,West,Maharashtra,Mumbai,Tier 3,12,46+,Female,7015,2020
BB00203,Home & Kitchen,36360,426,15489360,4956595.2,32,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 2,9,36-45,Female,3815,2023
BB00204,Electronics,37317,438,16344846,4413108.42,27,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 3,3,46+,Male,1103,2023
BB00205,Grocery,33397,320,10687040,1603056.0,15,Convenience Store,Large,East,Odisha,Bhubaneswar,Tier 2,7,46+,Male,908,2023
BB00206,Home & Kitchen,37016,62,2294992,665547.68,29,Convenience Store,Medium,North,Uttar Pradesh,Noida,Tier 3,12,26-35,Female,4555,2023
BB00207,Grocery,9631,223,2147713,708745.29,33,Convenience Store,Medium,North,Delhi,New Delhi,Tier 2,9,18-25,Female,6906,2024
BB00208,Personal Care,27672,173,4787256,1292559.12,27,Supermarket,Small,North,Uttar Pradesh,Noida,Tier 3,2,36-45,Female,7644,2021
BB00209,Grocery,27651,23,635973,171712.71,27,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 2,8,18-25,Female,2782,2022
BB00210,Personal Care,14530,16,232480,67419.2,29,Supermarket,Large,East,West Bengal,Kolkata,Tier 1,2,46+,Female,2248,2024
BB00211,Home & Kitchen,25068,493,12358524,2100949.08,17,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 2,10,18-25,Female,7970,2021
BB00212,Electronics,17445,355,6192975,1052805.75,17,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,6,18-25,Male,2757,2020
BB00213,Grocery,39822,452,17999544,3599908.8,20,Convenience Store,Medium,South,Karnataka,Bangalore,Tier 3,6,36-45,Female,7381,2021
BB00214,Home & Kitchen,26343,385,10142055,3144037.05,31,Convenience Store,Small,North,Delhi,New Delhi,Tier 3,8,36-45,Male,3752,2021
BB00215,Electronics,4623,210,970830,291249.0,30,Supermarket,Small,West,Maharashtra,Mumbai,Tier 1,13,18-25,Male,5548,2021
BB00216,Electronics,20390,292,5953880,893082.0,15,Supermarket,Large,West,Maharashtra,Mumbai,Tier 2,3,36-45,Female,4070,2023
BB00217,Grocery,29054,328,9529712,2668319.36,28,Supermarket,Large,West,Maharashtra,Mumbai,Tier 1,3,36-45,Female,3253,2023
BB00218,Personal Care,29027,189,5486103,1810413.99,33,Supermarket,Medium,South,Tamil Nadu,Chennai,Tier 2,11,36-45,Female,7351,2021
BB00219,Personal Care,45863,432,19812816,5745716.64,29,Convenience Store,Large,East,West Bengal,Kolkata,Tier 1,8,26-35,Male,1920,2021
BB00220,Personal Care,1328,380,504640,126160.0,25,Convenience Store,Medium,North,Uttar Pradesh,Lucknow,Tier 2,7,18-25,Male,4623,2020
BB00221,Clothing,26473,255,6750615,1687653.75,25,Supermarket,Medium,East,West Bengal,Kolkata,Tier 3,13,18-25,Female,2631,2020
BB00222,Electronics,34416,224,7709184,2312755.2,30,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 3,1,26-35,Female,1697,2024
BB00223,Grocery,17708,176,3116608,529823.36,17,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 1,13,46+,Female,2794,2023
BB00224,Home & Kitchen,13368,463,6189384,2042496.72,33,Supermarket,Small,West,Maharashtra,Pune,Tier 1,8,26-35,Female,7339,2023
BB00225,Personal Care,31877,76,2422652,387624.32,16,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 2,13,26-35,Female,4879,2020
BB00226,Clothing,12581,292,3673652,844939.96,23,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 3,15,36-45,Male,825,2022
BB00227,Clothing,21541,471,10145811,1927704.09,19,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 1,4,46+,Male,2818,2021
BB00228,Home & Kitchen,41914,23,964022,231365.28,24,Supermarket,Medium,North,Uttar Pradesh,Noida,Tier 3,5,26-35,Female,5572,2024
BB00229,Home & Kitchen,18233,253,4612949,1614532.15,35,Supermarket,Large,North,Uttar Pradesh,Noida,Tier 1,9,36-45,Male,7500,2022
BB00230,Clothing,27862,419,11674178,3035286.28,26,Convenience Store,Small,West,Maharashtra,Mumbai,Tier 1,13,36-45,Female,2198,2024
BB00231,Grocery,23765,289,6868085,1442297.85,21,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 2,5,46+,Male,2373,2024
BB00232,Home & Kitchen,31514,401,12637114,2274680.52,18,Convenience Store,Small,West,Maharashtra,Pune,Tier 3,6,46+,Male,1633,2023
BB00233,Electronics,43890,18,790020,237006.0,30,Supermarket,Medium,East,West Bengal,Kolkata,Tier 1,1,46+,Female,5192,2020
BB00234,Electronics,33326,398,13263748,2918024.56,22,Supermarket,Small,East,West Bengal,Kolkata,Tier 2,6,18-25,Male,2433,2024
BB00235,Home & Kitchen,25669,484,12423796,3975614.72,32,Supermarket,Large,East,West Bengal,Kolkata,Tier 2,3,36-45,Male,7525,2022
BB00236,Home & Kitchen,17466,336,5868576,1115029.44,19,Supermarket,Large,West,Maharashtra,Pune,Tier 1,6,26-35,Female,692,2020
BB00237,Grocery,44181,213,9410553,1788005.07,19,Convenience Store,Small,East,West Bengal,Kolkata,Tier 2,4,46+,Female,1131,2022
BB00238,Home & Kitchen,28652,49,1403948,280789.6,20,Supermarket,Medium,South,Karnataka,Bangalore,Tier 3,1,46+,Male,5567,2024
BB00239,Grocery,19761,296,5849256,1462314.0,25,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,7,26-35,Male,2030,2020
BB00240,Electronics,37062,430,15936660,4143531.6,26,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 3,5,46+,Male,4330,2021
BB00241,Home & Kitchen,19227,382,7344714,2129967.06,29,Supermarket,Small,East,West Bengal,Kolkata,Tier 3,6,36-45,Male,7856,2022
BB00242,Grocery,23816,286,6811376,2247754.08,33,Supermarket,Medium,East,Odisha,Bhubaneswar,Tier 2,3,26-35,Male,4040,2020
BB00243,Grocery,26138,489,12781482,3195370.5,25,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 3,13,36-45,Female,4048,2022
BB00244,Home & Kitchen,47973,192,9210816,2947461.12,32,Convenience Store,Large,North,Uttar Pradesh,Noida,Tier 1,3,18-25,Male,1092,2022
BB00245,Home & Kitchen,23494,407,9562058,2964237.98,31,Supermarket,Small,North,Uttar Pradesh,Noida,Tier 2,14,26-35,Male,1751,2024
BB00246,Personal Care,4485,58,260130,62431.2,24,Supermarket,Small,North,Delhi,New Delhi,Tier 1,4,26-35,Female,6158,2022
BB00247,Home & Kitchen,2478,482,1194396,382206.72,32,Convenience Store,Small,South,Karnataka,Bangalore,Tier 1,3,36-45,Male,4806,2024
BB00248,Grocery,33365,91,3036215,637605.15,21,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 1,9,36-45,Male,5487,2023
BB00249,Home & Kitchen,4390,354,1554060,404055.6,26,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 3,8,36-45,Female,4719,2024
BB00250,Personal Care,28755,210,6038550,1751179.5,29,Convenience Store,Medium,North,Uttar Pradesh,Noida,Tier 2,11,46+,Female,2343,2020
BB00251,Personal Care,21706,190,4124140,1237242.0,30,Supermarket,Large,North,Delhi,New Delhi,Tier 2,12,46+,Male,614,2024
BB00252,Home & Kitchen,10407,319,3319833,995949.9,30,Convenience Store,Small,South,Karnataka,Bangalore,Tier 3,10,26-35,Male,4940,2023
BB00253,Electronics,22758,334,7601172,1140175.8,15,Convenience Store,Medium,North,Uttar Pradesh,Lucknow,Tier 1,13,18-25,Male,2472,2021
BB00254,Home & Kitchen,8783,75,658725,191030.25,29,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 3,13,36-45,Female,3822,2021
BB00255,Grocery,26607,196,5214972,834395.52,16,Convenience Store,Small,North,Delhi,New Delhi,Tier 2,2,26-35,Female,7871,2022
BB00256,Personal Care,22951,95,2180345,566889.7,26,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 2,14,18-25,Male,7122,2024
BB00257,Personal Care,44491,417,18552747,6307933.98,34,Convenience Store,Small,West,Maharashtra,Pune,Tier 1,7,36-45,Female,5339,2024
BB00258,Clothing,24815,300,7444500,1637790.0,22,Convenience Store,Large,East,West Bengal,Kolkata,Tier 3,6,26-35,Female,802,2022
BB00259,Electronics,41996,195,8189220,2456766.0,30,Supermarket,Medium,South,Karnataka,Bangalore,Tier 1,4,26-35,Female,1808,2020
BB00260,Personal Care,38311,475,18197725,3275590.5,18,Convenience Store,Medium,West,Maharashtra,Pune,Tier 2,2,26-35,Female,904,2020
BB00261,Electronics,15751,144,2268144,725806.08,32,Convenience Store,Small,East,West Bengal,Kolkata,Tier 3,5,36-45,Male,7010,2022
BB00262,Electronics,17483,248,4335784,1127303.84,26,Convenience Store,Medium,South,Karnataka,Bangalore,Tier 2,11,26-35,Female,4320,2023
BB00263,Clothing,36357,233,8471181,2456642.49,29,Convenience Store,Small,North,Uttar Pradesh,Noida,Tier 3,8,46+,Male,1943,2022
BB00264,Home & Kitchen,2419,457,1105483,243206.26,22,Convenience Store,Medium,North,Uttar Pradesh,Noida,Tier 3,7,18-25,Female,3551,2020
BB00265,Personal Care,2573,424,1090952,283647.52,26,Supermarket,Large,North,Uttar Pradesh,Noida,Tier 3,10,18-25,Female,7471,2020
BB00266,Home & Kitchen,27999,394,11031606,2537269.38,23,Supermarket,Medium,South,Karnataka,Bangalore,Tier 2,4,36-45,Female,3050,2020
BB00267,Home & Kitchen,40134,200,8026800,1605360.0,20,Convenience Store,Small,East,West Bengal,Kolkata,Tier 1,6,36-45,Female,6091,2020
BB00268,Grocery,41540,186,7726440,1931610.0,25,Convenience Store,Small,South,Tamil Nadu,Chennai,Tier 1,2,46+,Male,1752,2021
BB00269,Grocery,34102,273,9309846,2234363.04,24,Supermarket,Large,North,Uttar Pradesh,Noida,Tier 2,3,36-45,Male,6344,2021
BB00270,Clothing,27945,226,6315570,1957826.7,31,Supermarket,Large,East,Odisha,Bhubaneswar,Tier 1,13,46+,Male,2761,2023
BB00271,Personal Care,11747,305,3582835,1146507.2,32,Supermarket,Medium,North,Delhi,New Delhi,Tier 2,12,46+,Male,7974,2020
BB00272,Grocery,4617,34,156978,23546.7,15,Supermarket,Small,North,Delhi,New Delhi,Tier 2,2,36-45,Female,3538,2022
BB00273,Personal Care,42288,259,10952592,2847673.92,26,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 1,3,18-25,Male,1724,2024
BB00274,Home & Kitchen,4117,164,675188,141789.48,21,Convenience Store,Large,North,Uttar Pradesh,Noida,Tier 2,3,46+,Female,5891,2023
BB00275,Grocery,7549,266,2008034,361446.12,18,Supermarket,Medium,West,Maharashtra,Mumbai,Tier 2,4,46+,Male,1401,2024
BB00276,Personal Care,41992,341,14319272,3150239.84,22,Supermarket,Small,South,Karnataka,Bangalore,Tier 2,7,46+,Female,7529,2023
BB00277,Grocery,45317,43,1948631,662534.54,34,Convenience Store,Small,South,Karnataka,Bangalore,Tier 1,5,26-35,Male,5994,2020
BB00278,Personal Care,3402,410,1394820,223171.2,16,Convenience Store,Large,North,Uttar Pradesh,Noida,Tier 1,15,46+,Female,5760,2024
BB00279,Personal Care,23245,346,8042770,2814969.5,35,Supermarket,Small,East,West Bengal,Kolkata,Tier 2,7,26-35,Male,6006,2024
BB00280,Grocery,46285,289,13376365,4146673.15,31,Supermarket,Medium,East,Odisha,Bhubaneswar,Tier 2,13,18-25,Male,3683,2023
BB00281,Grocery,32824,338,11094512,1886067.04,17,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 2,8,26-35,Male,4836,2022
BB00282,Clothing,34144,428,14613632,3945680.64,27,Supermarket,Medium,East,Odisha,Bhubaneswar,Tier 3,8,18-25,Male,1525,2023
BB00283,Grocery,9429,486,4582494,1420573.14,31,Supermarket,Medium,North,Uttar Pradesh,Lucknow,Tier 2,14,36-45,Female,4709,2024
BB00284,Clothing,6560,445,2919200,875760.0,30,Convenience Store,Large,North,Uttar Pradesh,Noida,Tier 1,4,36-45,Male,7004,2021
BB00285,Personal Care,37876,338,12802088,2048334.08,16,Supermarket,Medium,North,Uttar Pradesh,Lucknow,Tier 1,10,26-35,Female,4402,2023
BB00286,Grocery,28839,34,980526,186299.94,19,Convenience Store,Large,West,Maharashtra,Pune,Tier 3,3,46+,Male,3765,2024
BB00287,Personal Care,1364,383,522412,88810.04,17,Supermarket,Medium,West,Gujarat,Ahmedabad,Tier 1,15,46+,Female,2590,2020
BB00288,Home & Kitchen,9263,70,648410,142650.2,22,Convenience Store,Medium,South,Tamil Nadu,Chennai,Tier 3,14,26-35,Female,3275,2021
BB00289,Grocery,39099,479,18728421,6367663.14,34,Supermarket,Large,North,Uttar Pradesh,Noida,Tier 3,11,36-45,Male,2325,2023
BB00290,Home & Kitchen,20302,436,8851672,3098085.2,35,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,12,36-45,Male,5739,2022
BB00291,Electronics,23505,335,7874175,1496093.25,19,Convenience Store,Medium,South,Karnataka,Bangalore,Tier 2,14,46+,Male,7326,2022
BB00292,Home & Kitchen,13851,301,4169151,625372.65,15,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 3,11,18-25,Female,7145,2022
BB00293,Electronics,39236,274,10750664,2042626.16,19,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 1,3,46+,Male,546,2023
BB00294,Electronics,35217,398,14016366,3223764.18,23,Supermarket,Large,North,Delhi,New Delhi,Tier 3,13,46+,Female,2556,2021
BB00295,Clothing,11170,395,4412150,705944.0,16,Supermarket,Small,North,Uttar Pradesh,Noida,Tier 3,14,26-35,Male,7094,2023
BB00296,Home & Kitchen,21128,15,316920,91906.8,29,Convenience Store,Medium,South,Tamil Nadu,Chennai,Tier 1,11,26-35,Female,6903,2020
BB00297,Home & Kitchen,31533,123,3878559,736926.21,19,Convenience Store,Medium,North,Delhi,New Delhi,Tier 1,2,18-25,Female,4629,2020
BB00298,Grocery,45983,280,12875240,2188790.8,17,Supermarket,Medium,East,West Bengal,Kolkata,Tier 2,3,36-45,Female,2882,2021
BB00299,Personal Care,38917,384,14944128,4782120.96,32,Supermarket,Small,North,Delhi,New Delhi,Tier 2,9,46+,Female,1947,2023
BB00300,Clothing,1457,208,303056,69702.88,23,Convenience Store,Large,West,Maharashtra,Mumbai,Tier 3,6,26-35,Male,641,2023
BB00301,Grocery,37199,100,3719900,706781.0,19,Supermarket,Medium,North,Uttar Pradesh,Lucknow,Tier 2,11,36-45,Male,6370,2022
BB00302,Grocery,42031,285,11978835,3593650.5,30,Supermarket,Small,North,Delhi,New Delhi,Tier 3,9,36-45,Female,6479,2024
BB00303,Electronics,37476,496,18588096,4275262.08,23,Convenience Store,Medium,West,Maharashtra,Pune,Tier 1,5,26-35,Male,7655,2024
BB00304,Personal Care,20313,302,6134526,1226905.2,20,Supermarket,Large,West,Maharashtra,Pune,Tier 2,4,26-35,Male,7947,2023
BB00305,Grocery,15768,395,6228360,1868508.0,30,Convenience Store,Large,North,Uttar Pradesh,Lucknow,Tier 2,6,26-35,Female,2950,2022
BB00306,Electronics,10622,69,732918,124596.06,17,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,7,26-35,Female,7464,2023
BB00307,Home & Kitchen,38336,368,14107648,2821529.6,20,Convenience Store,Large,South,Karnataka,Bangalore,Tier 2,13,18-25,Female,7741,2021
BB00308,Grocery,35661,38,1355118,338779.5,25,Supermarket,Large,West,Maharashtra,Pune,Tier 3,9,18-25,Female,7223,2024
BB00309,Personal Care,21467,124,2661908,798572.4,30,Convenience Store,Large,South,Tamil Nadu,Chennai,Tier 1,3,46+,Male,6859,2023
BB00310,Personal Care,20465,479,9802735,1470410.25,15,Supermarket,Medium,South,Tamil Nadu,Chennai,Tier 1,7,26-35,Female,5724,2020
BB00311,Electronics,20502,25,512550,112761.0,22,Supermarket,Large,North,Uttar Pradesh,Lucknow,Tier 3,4,46+,Male,5830,2024
BB00312,Grocery,34431,196,6748476,1484664.72,22,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 3,2,46+,Male,7498,2020
BB00313,Personal Care,23596,24,566304,90608.64,16,Convenience Store,Small,East,West Bengal,Kolkata,Tier 1,12,18-25,Female,4147,2022
BB00314,Electronics,7328,288,2110464,422092.8,20,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 2,5,18-25,Male,7555,2023
BB00315,Home & Kitchen,40851,31,1266381,316595.25,25,Convenience Store,Large,East,West Bengal,Kolkata,Tier 1,8,18-25,Male,8000,2022
BB00316,Electronics,6258,402,2515716,628929.0,25,Supermarket,Large,West,Gujarat,Ahmedabad,Tier 2,8,46+,Female,1616,2024
BB00317,Clothing,47304,298,14096592,3101250.24,22,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 1,9,46+,Male,1518,2021
BB00318,Grocery,13775,435,5992125,1438110.0,24,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 3,7,46+,Male,2236,2023
BB00319,Home & Kitchen,2619,366,958554,201296.34,21,Supermarket,Large,North,Delhi,New Delhi,Tier 3,10,46+,Female,4735,2021
BB00320,Home & Kitchen,6851,285,1952535,429557.7,22,Convenience Store,Medium,North,Delhi,New Delhi,Tier 3,2,46+,Male,4105,2024
BB00321,Grocery,46040,349,16067960,5302426.8,33,Supermarket,Medium,East,Odisha,Bhubaneswar,Tier 2,8,36-45,Male,2131,2024
BB00322,Grocery,30824,342,10541808,2108361.6,20,Supermarket,Large,West,Maharashtra,Mumbai,Tier 3,6,46+,Male,4140,2021
BB00323,Electronics,22437,163,3657231,914307.75,25,Convenience Store,Small,South,Karnataka,Bangalore,Tier 2,1,26-35,Male,6529,2020
BB00324,Grocery,16552,102,1688304,371426.88,22,Supermarket,Medium,South,Tamil Nadu,Chennai,Tier 3,3,46+,Female,1491,2021
BB00325,Electronics,38200,473,18068600,3794406.0,21,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 2,12,18-25,Female,2407,2023
BB00326,Personal Care,32014,8,256112,81955.84,32,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,8,36-45,Female,6756,2022
BB00327,Grocery,37817,169,6391073,1661678.98,26,Supermarket,Large,South,Karnataka,Bangalore,Tier 3,9,36-45,Female,3514,2022
BB00328,Clothing,37032,39,1444248,433274.4,30,Supermarket,Large,West,Maharashtra,Mumbai,Tier 1,6,46+,Female,2350,2021
BB00329,Grocery,18270,148,2703960,621910.8,23,Convenience Store,Medium,North,Uttar Pradesh,Noida,Tier 1,5,26-35,Male,6937,2022
BB00330,Personal Care,24126,171,4125546,1155152.88,28,Supermarket,Medium,East,West Bengal,Kolkata,Tier 3,7,36-45,Female,4094,2021
BB00331,Personal Care,24004,104,2496416,449354.88,18,Supermarket,Medium,North,Delhi,New Delhi,Tier 1,15,18-25,Male,1729,2020
BB00332,Personal Care,13742,67,920714,220971.36,24,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 3,12,46+,Male,711,2023
BB00333,Clothing,27540,38,1046520,324421.2,31,Supermarket,Medium,East,West Bengal,Kolkata,Tier 2,13,26-35,Male,7511,2021
BB00334,Home & Kitchen,38949,485,18890265,6611592.75,35,Convenience Store,Small,North,Uttar Pradesh,Noida,Tier 2,11,18-25,Female,7100,2020
BB00335,Clothing,21098,366,7721868,2162123.04,28,Convenience Store,Large,West,Maharashtra,Pune,Tier 1,1,46+,Male,3660,2020
BB00336,Home & Kitchen,2479,244,604876,133072.72,22,Supermarket,Large,West,Maharashtra,Pune,Tier 2,14,36-45,Female,5658,2022
BB00337,Grocery,22578,339,7653942,2372722.02,31,Convenience Store,Large,East,West Bengal,Kolkata,Tier 3,10,26-35,Female,2171,2020
BB00338,Home & Kitchen,7219,67,483673,120918.25,25,Supermarket,Medium,East,West Bengal,Kolkata,Tier 2,11,36-45,Male,6128,2023
BB00339,Home & Kitchen,43236,414,17899704,4653923.04,26,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 1,6,18-25,Female,6402,2021
BB00340,Electronics,5884,26,152984,41305.68,27,Supermarket,Large,West,Maharashtra,Pune,Tier 3,12,26-35,Female,6806,2022
BB00341,Clothing,31962,121,3867402,850828.44,22,Convenience Store,Small,North,Delhi,New Delhi,Tier 2,8,18-25,Male,5639,2020
BB00342,Electronics,2925,89,260325,46858.5,18,Convenience Store,Large,North,Uttar Pradesh,Noida,Tier 1,1,46+,Female,7511,2024
BB00343,Personal Care,7901,96,758496,265473.6,35,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 1,7,26-35,Female,5343,2023
BB00344,Personal Care,29924,371,11101804,3774613.36,34,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 3,13,26-35,Female,4613,2020
BB00345,Clothing,44200,295,13039000,3911700.0,30,Supermarket,Medium,East,Odisha,Bhubaneswar,Tier 2,4,46+,Male,4310,2023
BB00346,Electronics,29516,438,12928008,2197761.36,17,Supermarket,Large,South,Karnataka,Bangalore,Tier 2,2,18-25,Male,4329,2021
BB00347,Grocery,30914,347,10727158,2574517.92,24,Supermarket,Small,North,Uttar Pradesh,Noida,Tier 1,6,18-25,Male,822,2021
BB00348,Home & Kitchen,40646,496,20160416,4838499.84,24,Convenience Store,Medium,South,Tamil Nadu,Chennai,Tier 1,12,26-35,Female,6908,2021
BB00349,Clothing,33196,210,6971160,2230771.2,32,Supermarket,Medium,East,West Bengal,Kolkata,Tier 3,9,36-45,Male,3260,2022
BB00350,Personal Care,47788,499,23846212,7869249.96,33,Supermarket,Large,East,West Bengal,Kolkata,Tier 1,8,26-35,Female,3779,2024
BB00351,Grocery,4783,325,1554475,544066.25,35,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 1,4,26-35,Female,5119,2023
BB00352,Electronics,31713,127,4027551,966612.24,24,Convenience Store,Medium,South,Karnataka,Bangalore,Tier 1,15,46+,Female,3771,2020
BB00353,Clothing,42323,314,13289422,2259201.74,17,Supermarket,Large,North,Delhi,New Delhi,Tier 2,1,18-25,Male,3559,2020
BB00354,Electronics,5697,245,1395765,362898.9,26,Supermarket,Small,East,Odisha,Bhubaneswar,Tier 1,7,18-25,Male,714,2021
