Item_ID,Item_Category,Item_Price,Units_Sold,Total_Sales,Profit,Outlet_Type,Outlet_Size,Region,State,City,City_Tier,Store_Age,Customer_Age_Group,Year
BB00221,Grocery,4454,13,57902,4632.16,Supermarket,Medium,South,Telangana,Hyderabad,Tier 1,6,46+,2024
BB00222,Electronics,3862,28,108136,19464.48,Hypermarket,Small,East,West Bengal,Kolkata,Tier 1,5,36-45,2020
BB00223,Electronics,3826,110,420860,75754.8,Hypermarket,Small,West,Maharashtra,Pune,Tier 2,11,36-45,2021
BB00224,Electronics,1922,14,26908,4843.44,Hypermarket,Medium,East,Odisha,Cuttack,Tier 3,2,26-35,2020
BB00225,Home & Kitchen,2408,66,158928,19071.36,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,2,46+,2022
BB00226,Personal Care,1550,37,57350,11470.0,Convenience Store,Small,West,Maharashtra,Mumbai,Tier 1,5,26-35,2020
BB00227,Clothing,3831,15,57465,8619.75,Hypermarket,Medium,West,Maharashtra,Nagpur,Tier 3,5,36-45,2024
BB00228,Clothing,3888,86,334368,50155.2,Convenience Store,Medium,North,Punjab,Ludhiana,Tier 3,13,18-25,2024
BB00229,Grocery,155,4,620,49.6,Hypermarket,Large,East,Odisha,Bhubaneswar,Tier 3,9,36-45,2023
BB00230,Clothing,3025,74,223850,33577.5,Convenience Store,Small,West,Maharashtra,Pune,Tier 2,12,36-45,2020
BB00231,Electronics,4017,15,60255,10845.9,Convenience Store,Small,North,Haryana,Faridabad,Tier 3,2,26-35,2024
BB00232,Grocery,733,52,38116,3049.28,Hypermarket,Small,West,Maharashtra,Pune,Tier 2,12,46+,2020
BB00233,Home & Kitchen,689,69,47541,5704.92,Hypermarket,Large,South,Tamil Nadu,Coimbatore,Tier 2,1,46+,2023
BB00234,Home & Kitchen,2902,98,284396,34127.52,Hypermarket,Small,South,Tamil Nadu,Chennai,Tier 1,8,46+,2022
BB00235,Home & Kitchen,626,24,15024,1802.88,Hypermarket,Large,East,West Bengal,Kolkata,Tier 1,1,18-25,2023
BB00236,Clothing,4731,105,496755,74513.25,Convenience Store,Medium,West,Maharashtra,Pune,Tier 2,4,26-35,2022
BB00237,Electronics,3073,1,3073,553.14,Hypermarket,Medium,South,Tamil Nadu,Chennai,Tier 1,4,36-45,2020
BB00238,Grocery,2828,14,39592,3167.36,Convenience Store,Large,East,West Bengal,Durgapur,Tier 3,15,18-25,2024
BB00239,Home & Kitchen,1914,117,223938,26872.56,Supermarket,Medium,West,Gujarat,Surat,Tier 2,1,26-35,2021
BB00240,Electronics,358,119,42602,7668.36,Hypermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,2,26-35,2023
BB00241,Personal Care,3022,111,335442,67088.4,Supermarket,Medium,South,Karnataka,Bengaluru,Tier 1,14,18-25,2021
BB00242,Grocery,4191,36,150876,12070.08,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 2,13,18-25,2023
BB00243,Electronics,3878,45,174510,31411.8,Convenience Store,Large,North,Haryana,Faridabad,Tier 3,12,26-35,2022
BB00244,Home & Kitchen,2333,26,60658,7278.96,Convenience Store,Medium,South,Karnataka,Mysuru,Tier 3,3,18-25,2021
BB00245,Electronics,311,116,36076,6493.68,Supermarket,Medium,South,Tamil Nadu,Chennai,Tier 1,12,36-45,2022
BB00246,Electronics,3143,51,160293,28852.74,Supermarket,Small,East,West Bengal,Durgapur,Tier 3,14,26-35,2023
BB00247,Home & Kitchen,3222,117,376974,45236.88,Convenience Store,Medium,North,Delhi,New Delhi,Tier 3,9,26-35,2021
BB00248,Grocery,4345,31,134695,10775.6,Hypermarket,Large,East,Odisha,Cuttack,Tier 3,1,46+,2023
BB00249,Electronics,1024,107,109568,19722.24,Convenience Store,Large,West,Gujarat,Ahmedabad,Tier 2,14,36-45,2023
BB00250,Clothing,3375,118,398250,59737.5,Convenience Store,Small,West,Maharashtra,Nagpur,Tier 3,5,26-35,2023
BB00251,Grocery,2890,30,86700,6936.0,Supermarket,Large,South,Telangana,Hyderabad,Tier 1,2,18-25,2020
BB00252,Personal Care,1395,99,138105,27621.0,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 3,5,46+,2024
BB00253,Personal Care,295,108,31860,6372.0,Convenience Store,Small,West,Gujarat,Surat,Tier 2,1,18-25,2023
BB00254,Personal Care,2792,120,335040,67008.0,Supermarket,Large,West,Gujarat,Surat,Tier 2,5,26-35,2024
BB00255,Home & Kitchen,2091,85,177735,21328.2,Supermarket,Medium,East,West Bengal,Kolkata,Tier 1,3,18-25,2022
BB00256,Electronics,4010,47,188470,33924.6,Hypermarket,Large,North,Delhi,New Delhi,Tier 3,12,36-45,2023
BB00257,Electronics,4936,16,78976,14215.68,Supermarket,Small,North,Delhi,New Delhi,Tier 3,14,18-25,2022
BB00258,Home & Kitchen,303,93,28179,3381.48,Convenience Store,Small,West,Gujarat,Surat,Tier 2,2,18-25,2024
BB00259,Home & Kitchen,114,87,9918,1190.16,Supermarket,Large,South,Tamil Nadu,Chennai,Tier 1,13,46+,2021
BB00260,Personal Care,3209,89,285601,57120.2,Supermarket,Large,North,Punjab,Amritsar,Tier 3,3,36-45,2023
BB00261,Electronics,2060,23,47380,8528.4,Hypermarket,Large,West,Maharashtra,Mumbai,Tier 1,1,46+,2021
BB00262,Electronics,2653,34,90202,16236.36,Convenience Store,Small,East,Odisha,Bhubaneswar,Tier 3,12,18-25,2022
BB00263,Electronics,452,97,43844,7891.92,Convenience Store,Large,North,Punjab,Amritsar,Tier 3,15,36-45,2024
BB00264,Clothing,1109,23,25507,3826.05,Supermarket,Medium,South,Telangana,Hyderabad,Tier 1,1,36-45,2020
BB00265,Personal Care,287,2,574,114.8,Supermarket,Medium,South,Tamil Nadu,Chennai,Tier 1,13,36-45,2020
BB00266,Clothing,4391,82,360062,54009.3,Hypermarket,Medium,North,Haryana,Gurgaon,Tier 3,13,46+,2022
BB00267,Grocery,4324,91,393484,31478.72,Hypermarket,Large,East,Odisha,Bhubaneswar,Tier 3,14,26-35,2021
BB00268,Clothing,3486,45,156870,23530.5,Supermarket,Large,West,Gujarat,Surat,Tier 2,4,26-35,2022
BB00269,Electronics,1060,7,7420,1335.6,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 2,5,18-25,2022
BB00270,Clothing,2364,26,61464,9219.6,Hypermarket,Medium,South,Tamil Nadu,Coimbatore,Tier 2,7,18-25,2021
BB00271,Clothing,4829,45,217305,32595.75,Supermarket,Medium,East,West Bengal,Kolkata,Tier 1,8,26-35,2020
BB00272,Personal Care,4535,61,276635,55327.0,Convenience Store,Small,North,Haryana,Gurgaon,Tier 3,2,18-25,2021
BB00273,Home & Kitchen,3464,69,239016,28681.92,Hypermarket,Large,East,Odisha,Bhubaneswar,Tier 3,15,18-25,2024
BB00274,Home & Kitchen,3364,17,57188,6862.56,Supermarket,Medium,West,Maharashtra,Mumbai,Tier 1,7,46+,2022
BB00275,Home & Kitchen,748,12,8976,1077.12,Convenience Store,Small,South,Telangana,Hyderabad,Tier 1,1,26-35,2024
BB00276,Electronics,2395,114,273030,49145.4,Convenience Store,Large,West,Maharashtra,Nagpur,Tier 3,14,36-45,2021
BB00277,Home & Kitchen,2740,55,150700,18084.0,Hypermarket,Large,West,Gujarat,Surat,Tier 2,10,18-25,2021
BB00278,Personal Care,4173,100,417300,83460.0,Convenience Store,Large,North,Haryana,Faridabad,Tier 3,1,36-45,2024
BB00279,Personal Care,4541,49,222509,44501.8,Supermarket,Small,South,Karnataka,Bengaluru,Tier 1,3,26-35,2022
BB00280,Grocery,2965,93,275745,22059.6,Hypermarket,Small,North,Haryana,Gurgaon,Tier 3,8,46+,2020
BB00281,Personal Care,944,113,106672,21334.4,Convenience Store,Large,West,Maharashtra,Nagpur,Tier 3,1,18-25,2023
BB00282,Personal Care,745,52,38740,7748.0,Hypermarket,Medium,South,Karnataka,Bengaluru,Tier 1,14,18-25,2023
BB00283,Clothing,4595,15,68925,10338.75,Convenience Store,Small,East,West Bengal,Durgapur,Tier 3,1,26-35,2020
BB00284,Electronics,1795,70,125650,22617.0,Hypermarket,Small,South,Telangana,Hyderabad,Tier 1,9,46+,2023
BB00285,Personal Care,2023,4,8092,1618.4,Supermarket,Large,North,Punjab,Amritsar,Tier 3,7,18-25,2021
BB00286,Electronics,3414,49,167286,30111.48,Hypermarket,Large,South,Tamil Nadu,Chennai,Tier 1,13,36-45,2021
BB00287,Personal Care,1367,113,154471,30894.2,Convenience Store,Small,East,West Bengal,Kolkata,Tier 1,13,46+,2024
BB00288,Clothing,3759,77,289443,43416.45,Supermarket,Small,East,West Bengal,Durgapur,Tier 3,8,46+,2020
BB00289,Grocery,2849,114,324786,25982.88,Convenience Store,Small,West,Gujarat,Surat,Tier 2,15,36-45,2023
BB00290,Home & Kitchen,2990,18,53820,6458.4,Supermarket,Medium,North,Haryana,Faridabad,Tier 3,5,46+,2022
BB00291,Personal Care,350,115,40250,8050.0,Convenience Store,Medium,North,Punjab,Amritsar,Tier 3,3,26-35,2020
BB00292,Personal Care,1530,92,140760,28152.0,Hypermarket,Medium,North,Delhi,New Delhi,Tier 3,14,46+,2023
BB00293,Home & Kitchen,4578,66,302148,36257.76,Convenience Store,Small,South,Karnataka,Mysuru,Tier 3,10,46+,2024
BB00294,Electronics,4467,89,397563,71561.34,Convenience Store,Large,South,Karnataka,Bengaluru,Tier 1,9,26-35,2021
BB00295,Clothing,2086,83,173138,25970.7,Convenience Store,Medium,North,Delhi,New Delhi,Tier 3,15,46+,2024
BB00296,Electronics,2343,40,93720,16869.6,Supermarket,Medium,South,Tamil Nadu,Chennai,Tier 1,9,36-45,2024
BB00297,Personal Care,2861,96,274656,54931.2,Hypermarket,Medium,North,Haryana,Gurgaon,Tier 3,12,26-35,2024
BB00298,Grocery,784,7,5488,439.04,Supermarket,Large,North,Delhi,New Delhi,Tier 3,8,36-45,2022
BB00299,Home & Kitchen,563,112,63056,7566.72,Supermarket,Small,North,Haryana,Gurgaon,Tier 3,2,46+,2021
BB00300,Home & Kitchen,3149,109,343241,41188.92,Supermarket,Large,East,Odisha,Cuttack,Tier 3,7,18-25,2022
BB00301,Grocery,1416,108,152928,12234.24,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 2,6,26-35,2022
BB00302,Grocery,3226,26,83876,6710.08,Hypermarket,Small,West,Gujarat,Ahmedabad,Tier 2,10,26-35,2024
BB00303,Personal Care,2095,11,23045,4609.0,Hypermarket,Large,South,Karnataka,Bengaluru,Tier 1,12,36-45,2021
BB00304,Home & Kitchen,1972,47,92684,11122.08,Hypermarket,Medium,North,Haryana,Faridabad,Tier 3,1,18-25,2024
BB00305,Grocery,3929,91,357539,28603.12,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 2,9,18-25,2022
BB00306,Home & Kitchen,4198,13,54574,6548.88,Hypermarket,Large,South,Tamil Nadu,Coimbatore,Tier 2,11,18-25,2020
BB00307,Home & Kitchen,767,98,75166,9019.92,Supermarket,Medium,West,Maharashtra,Pune,Tier 2,2,26-35,2020
BB00308,Home & Kitchen,3714,28,103992,12479.04,Supermarket,Large,North,Haryana,Gurgaon,Tier 3,8,18-25,2024
BB00309,Grocery,2142,113,242046,19363.68,Hypermarket,Medium,East,West Bengal,Kolkata,Tier 1,7,46+,2023
BB00310,Home & Kitchen,1847,38,70186,8422.32,Hypermarket,Small,North,Haryana,Gurgaon,Tier 3,2,26-35,2020
BB00311,Home & Kitchen,4102,110,451220,54146.4,Supermarket,Medium,North,Haryana,Faridabad,Tier 3,11,46+,2021
BB00312,Personal Care,3869,39,150891,30178.2,Supermarket,Small,East,Odisha,Cuttack,Tier 3,10,46+,2024
BB00313,Grocery,1159,110,127490,10199.2,Hypermarket,Medium,West,Maharashtra,Pune,Tier 2,10,46+,2022
BB00314,Personal Care,1115,36,40140,8028.0,Supermarket,Large,East,West Bengal,Durgapur,Tier 3,12,46+,2021
BB00315,Grocery,2904,50,145200,11616.0,Convenience Store,Medium,South,Karnataka,Bengaluru,Tier 1,2,18-25,2021
BB00316,Personal Care,4161,100,416100,83220.0,Convenience Store,Small,West,Gujarat,Ahmedabad,Tier 2,8,18-25,2022
BB00317,Grocery,4571,111,507381,40590.48,Convenience Store,Small,West,Maharashtra,Pune,Tier 2,15,18-25,2021
BB00318,Electronics,647,93,60171,10830.78,Supermarket,Medium,South,Karnataka,Bengaluru,Tier 1,7,46+,2023
BB00319,Grocery,2742,49,134358,10748.64,Convenience Store,Medium,South,Tamil Nadu,Chennai,Tier 1,12,46+,2022
BB00320,Clothing,3210,49,157290,23593.5,Convenience Store,Small,North,Punjab,Ludhiana,Tier 3,8,26-35,2022
BB00321,Home & Kitchen,4821,65,313365,37603.8,Hypermarket,Small,West,Gujarat,Ahmedabad,Tier 2,8,18-25,2024
BB00322,Personal Care,2628,60,157680,31536.0,Supermarket,Medium,East,Odisha,Bhubaneswar,Tier 3,15,36-45,2023
BB00323,Electronics,4476,80,358080,64454.4,Supermarket,Large,South,Tamil Nadu,Coimbatore,Tier 2,15,46+,2023
BB00324,Electronics,3935,89,350215,63038.7,Supermarket,Medium,West,Maharashtra,Mumbai,Tier 1,10,26-35,2021
BB00325,Home & Kitchen,517,112,57904,6948.48,Supermarket,Large,South,Tamil Nadu,Coimbatore,Tier 2,7,18-25,2024
BB00326,Personal Care,3853,89,342917,68583.4,Hypermarket,Small,North,Delhi,New Delhi,Tier 3,4,36-45,2021
BB00327,Electronics,2214,27,59778,10760.04,Supermarket,Large,North,Delhi,New Delhi,Tier 3,15,36-45,2023
BB00328,Home & Kitchen,572,9,5148,617.76,Supermarket,Large,South,Telangana,Hyderabad,Tier 1,3,36-45,2021
BB00329,Electronics,1926,107,206082,37094.76,Convenience Store,Small,South,Telangana,Hyderabad,Tier 1,11,46+,2021
BB00330,Home & Kitchen,2970,86,255420,30650.4,Supermarket,Small,West,Gujarat,Ahmedabad,Tier 2,4,46+,2020
BB00331,Electronics,1076,107,115132,20723.76,Convenience Store,Small,South,Karnataka,Mysuru,Tier 3,8,46+,2021
BB00332,Grocery,4503,62,279186,22334.88,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,11,46+,2020
BB00333,Home & Kitchen,434,118,51212,6145.44,Hypermarket,Small,West,Gujarat,Surat,Tier 2,8,26-35,2022
BB00334,Clothing,3207,14,44898,6734.7,Hypermarket,Large,South,Karnataka,Mysuru,Tier 3,6,46+,2020
BB00335,Grocery,4678,93,435054,34804.32,Supermarket,Large,West,Gujarat,Surat,Tier 2,12,18-25,2024
BB00336,Personal Care,3695,9,33255,6651.0,Hypermarket,Small,South,Karnataka,Mysuru,Tier 3,15,18-25,2022
BB00337,Personal Care,4275,117,500175,100035.0,Supermarket,Large,North,Punjab,Ludhiana,Tier 3,2,26-35,2024
BB00338,Home & Kitchen,935,55,51425,6171.0,Supermarket,Large,East,West Bengal,Kolkata,Tier 1,6,36-45,2020
BB00339,Personal Care,1706,71,121126,24225.2,Hypermarket,Medium,East,West Bengal,Kolkata,Tier 1,15,46+,2021
BB00340,Home & Kitchen,3003,68,204204,24504.48,Supermarket,Medium,South,Karnataka,Mysuru,Tier 3,8,26-35,2022
BB00341,Personal Care,2402,48,115296,23059.2,Convenience Store,Large,East,Odisha,Cuttack,Tier 3,2,46+,2021
BB00342,Grocery,624,117,73008,5840.64,Hypermarket,Large,North,Punjab,Amritsar,Tier 3,7,46+,2020
BB00343,Grocery,261,104,27144,2171.52,Supermarket,Small,West,Maharashtra,Pune,Tier 2,4,36-45,2022
BB00344,Electronics,872,16,13952,2511.36,Hypermarket,Large,East,West Bengal,Durgapur,Tier 3,15,36-45,2021
BB00345,Clothing,2366,105,248430,37264.5,Supermarket,Small,East,Odisha,Bhubaneswar,Tier 3,6,36-45,2020
BB00346,Home & Kitchen,4283,76,325508,39060.96,Hypermarket,Large,North,Delhi,New Delhi,Tier 3,10,36-45,2021
BB00347,Clothing,3027,89,269403,40410.45,Supermarket,Large,South,Karnataka,Mysuru,Tier 3,15,46+,2022
BB00348,Grocery,2509,64,160576,12846.08,Hypermarket,Small,East,Odisha,Bhubaneswar,Tier 3,6,26-35,2024
BB00349,Grocery,109,101,11009,880.72,Hypermarket,Large,South,Tamil Nadu,Chennai,Tier 1,14,26-35,2023
BB00350,Grocery,3709,63,233667,18693.36,Supermarket,Medium,West,Gujarat,Surat,Tier 2,1,18-25,2023
BB00351,Grocery,4523,110,497530,39802.4,Hypermarket,Large,East,West Bengal,Durgapur,Tier 3,6,26-35,2021
BB00352,Electronics,2323,103,239269,43068.42,Convenience Store,Small,North,Punjab,Amritsar,Tier 3,8,26-35,2022
BB00353,Electronics,201,17,3417,615.06,Supermarket,Large,South,Karnataka,Bengaluru,Tier 1,15,18-25,2021
BB00354,Grocery,836,10,8360,668.8,Convenience Store,Large,South,Telangana,Hyderabad,Tier 1,5,36-45,2022
BB00355,Home & Kitchen,1869,52,97188,11662.56,Hypermarket,Large,South,Telangana,Hyderabad,Tier 1,14,36-45,2023
BB00356,Clothing,4944,91,449904,67485.6,Convenience Store,Large,East,West Bengal,Kolkata,Tier 1,2,18-25,2021
BB00357,Home & Kitchen,4237,29,122873,14744.76,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 2,14,36-45,2022
BB00358,Grocery,4267,71,302957,24236.56,Convenience Store,Small,East,West Bengal,Durgapur,Tier 3,5,36-45,2023
BB00359,Clothing,546,102,55692,8353.8,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 1,12,26-35,2021
BB00360,Electronics,3097,56,173432,31217.76,Hypermarket,Large,North,Punjab,Ludhiana,Tier 3,5,46+,2024
BB00361,Clothing,781,48,37488,5623.2,Convenience Store,Large,South,Telangana,Hyderabad,Tier 1,12,18-25,2021
BB00362,Grocery,4576,102,466752,37340.16,Supermarket,Large,East,West Bengal,Kolkata,Tier 1,1,36-45,2021
BB00363,Grocery,411,54,22194,1775.52,Convenience Store,Small,West,Gujarat,Surat,Tier 2,4,36-45,2023
BB00364,Grocery,1319,23,30337,2426.96,Convenience Store,Large,South,Karnataka,Bengaluru,Tier 1,15,18-25,2022
BB00365,Electronics,4176,58,242208,43597.44,Convenience Store,Medium,West,Gujarat,Surat,Tier 2,8,36-45,2021
BB00366,Electronics,2882,67,193094,34756.92,Hypermarket,Small,South,Tamil Nadu,Coimbatore,Tier 2,10,36-45,2020
BB00367,Home & Kitchen,2634,86,226524,27182.88,Convenience Store,Medium,South,Tamil Nadu,Coimbatore,Tier 2,10,18-25,2023
BB00368,Clothing,3690,37,136530,20479.5,Hypermarket,Large,South,Tamil Nadu,Chennai,Tier 1,11,26-35,2020
BB00369,Home & Kitchen,527,69,36363,4363.56,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 2,12,46+,2020
BB00370,Electronics,1604,103,165212,29738.16,Convenience Store,Large,North,Delhi,New Delhi,Tier 3,12,46+,2020
BB00371,Personal Care,3496,82,286672,57334.4,Hypermarket,Medium,South,Tamil Nadu,Coimbatore,Tier 2,4,36-45,2024
BB00372,Electronics,4053,47,190491,34288.38,Supermarket,Medium,East,Odisha,Cuttack,Tier 3,10,46+,2022
BB00373,Clothing,2845,92,261740,39261.0,Convenience Store,Small,North,Delhi,New Delhi,Tier 3,6,36-45,2021
BB00374,Home & Kitchen,2715,40,108600,13032.0,Hypermarket,Large,South,Tamil Nadu,Chennai,Tier 1,12,36-45,2020
BB00375,Personal Care,3516,92,323472,64694.4,Supermarket,Medium,West,Maharashtra,Pune,Tier 2,9,18-25,2021
BB00376,Home & Kitchen,4480,91,407680,48921.6,Hypermarket,Medium,East,West Bengal,Kolkata,Tier 1,11,36-45,2021
BB00377,Home & Kitchen,3790,30,113700,13644.0,Supermarket,Medium,North,Delhi,New Delhi,Tier 3,1,36-45,2023
BB00378,Home & Kitchen,3549,80,283920,34070.4,Hypermarket,Medium,West,Gujarat,Ahmedabad,Tier 2,2,46+,2024
BB00379,Electronics,783,38,29754,5355.72,Convenience Store,Small,South,Karnataka,Mysuru,Tier 3,15,26-35,2024
BB00380,Clothing,3356,119,399364,59904.6,Convenience Store,Large,West,Gujarat,Ahmedabad,Tier 2,3,36-45,2021
BB00381,Clothing,735,110,80850,12127.5,Supermarket,Medium,North,Punjab,Amritsar,Tier 3,3,18-25,2022
BB00382,Personal Care,3917,98,383866,76773.2,Convenience Store,Large,South,Telangana,Hyderabad,Tier 1,6,36-45,2024
BB00383,Home & Kitchen,1232,119,146608,17592.96,Hypermarket,Medium,North,Haryana,Gurgaon,Tier 3,10,26-35,2022
BB00384,Personal Care,1928,98,188944,37788.8,Supermarket,Small,South,Karnataka,Bengaluru,Tier 1,5,18-25,2021
BB00385,Home & Kitchen,3047,65,198055,23766.6,Supermarket,Medium,East,West Bengal,Kolkata,Tier 1,14,36-45,2020
BB00386,Clothing,934,28,26152,3922.8,Hypermarket,Medium,North,Haryana,Gurgaon,Tier 3,8,18-25,2024
BB00387,Grocery,1738,56,97328,7786.24,Hypermarket,Small,West,Gujarat,Ahmedabad,Tier 2,2,36-45,2020
BB00388,Clothing,3024,34,102816,15422.4,Convenience Store,Small,West,Maharashtra,Nagpur,Tier 3,10,26-35,2023
BB00389,Personal Care,4495,107,480965,96193.0,Supermarket,Medium,South,Telangana,Hyderabad,Tier 1,10,18-25,2024
BB00390,Personal Care,1143,60,68580,13716.0,Convenience Store,Medium,North,Delhi,New Delhi,Tier 3,13,18-25,2022
BB00391,Personal Care,179,110,19690,3938.0,Supermarket,Large,North,Delhi,New Delhi,Tier 3,11,46+,2023
BB00392,Grocery,1167,18,21006,1680.48,Hypermarket,Small,North,Delhi,New Delhi,Tier 3,7,36-45,2024
BB00393,Electronics,835,19,15865,2855.7,Convenience Store,Medium,West,Maharashtra,Nagpur,Tier 3,14,46+,2023
BB00394,Grocery,1873,112,209776,16782.08,Supermarket,Large,West,Maharashtra,Nagpur,Tier 3,12,36-45,2024
BB00395,Home & Kitchen,2918,47,137146,16457.52,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 1,3,36-45,2021
BB00396,Clothing,2233,85,189805,28470.75,Supermarket,Large,West,Maharashtra,Nagpur,Tier 3,1,26-35,2023
BB00397,Clothing,922,81,74682,11202.3,Convenience Store,Small,West,Maharashtra,Nagpur,Tier 3,13,36-45,2021
BB00398,Clothing,1466,16,23456,3518.4,Hypermarket,Medium,East,Odisha,Bhubaneswar,Tier 3,12,26-35,2024
BB00399,Electronics,4863,116,564108,101539.44,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 1,5,18-25,2021
BB00400,Electronics,1212,22,26664,4799.52,Convenience Store,Small,South,Karnataka,Bengaluru,Tier 1,11,26-35,2020
BB00401,Clothing,759,103,78177,11726.55,Convenience Store,Medium,West,Gujarat,Ahmedabad,Tier 2,3,46+,2022
BB00402,Electronics,2966,62,183892,33100.56,Convenience Store,Large,East,West Bengal,Kolkata,Tier 1,7,18-25,2020
BB00403,Home & Kitchen,1497,11,16467,1976.04,Supermarket,Small,East,West Bengal,Kolkata,Tier 1,11,26-35,2020
BB00404,Grocery,3158,97,306326,24506.08,Hypermarket,Small,West,Gujarat,Surat,Tier 2,13,46+,2024
BB00405,Electronics,2236,95,212420,38235.6,Hypermarket,Medium,West,Maharashtra,Pune,Tier 2,13,26-35,2024
BB00406,Personal Care,3567,59,210453,42090.6,Hypermarket,Small,South,Tamil Nadu,Coimbatore,Tier 2,10,26-35,2024
BB00407,Clothing,3764,31,116684,17502.6,Hypermarket,Small,East,West Bengal,Kolkata,Tier 1,9,36-45,2020
BB00408,Grocery,637,95,60515,4841.2,Convenience Store,Medium,East,West Bengal,Kolkata,Tier 1,4,18-25,2022
BB00409,Personal Care,1787,87,155469,31093.8,Convenience Store,Large,South,Tamil Nadu,Coimbatore,Tier 2,2,36-45,2024
BB00410,Grocery,4188,2,8376,670.08,Supermarket,Small,South,Karnataka,Mysuru,Tier 3,3,36-45,2021
BB00411,Home & Kitchen,1383,81,112023,13442.76,Hypermarket,Medium,South,Karnataka,Bengaluru,Tier 1,14,18-25,2022
BB00412,Clothing,3308,15,49620,7443.0,Convenience Store,Medium,East,Odisha,Bhubaneswar,Tier 3,3,36-45,2021
BB00413,Electronics,2767,31,85777,15439.86,Supermarket,Large,North,Punjab,Amritsar,Tier 3,8,36-45,2024
BB00414,Clothing,4954,34,168436,25265.4,Supermarket,Large,South,Karnataka,Bengaluru,Tier 1,14,36-45,2021
BB00415,Clothing,3912,34,133008,19951.2,Supermarket,Small,North,Delhi,New Delhi,Tier 3,11,36-45,2020
BB00416,Personal Care,2469,115,283935,56787.0,Hypermarket,Large,North,Punjab,Amritsar,Tier 3,5,46+,2021
BB00417,Clothing,757,88,66616,9992.4,Convenience Store,Large,East,West Bengal,Durgapur,Tier 3,11,46+,2022
BB00418,Grocery,853,50,42650,3412.0,Supermarket,Large,North,Delhi,New Delhi,Tier 3,4,46+,2022
BB00419,Personal Care,2875,19,54625,10925.0,Supermarket,Large,West,Maharashtra,Mumbai,Tier 1,12,18-25,2021
BB00420,Home & Kitchen,3668,97,355796,42695.52,Hypermarket,Small,South,Telangana,Hyderabad,Tier 1,5,18-25,2023
BB00421,Personal Care,438,88,38544,7708.8,Hypermarket,Small,South,Telangana,Hyderabad,Tier 1,1,46+,2024
BB00422,Grocery,4180,57,238260,19060.8,Convenience Store,Large,South,Telangana,Hyderabad,Tier 1,12,46+,2024
BB00423,Personal Care,3346,91,304486,60897.2,Supermarket,Small,South,Tamil Nadu,Chennai,Tier 1,8,36-45,2021
BB00424,Clothing,2908,12,34896,5234.4,Hypermarket,Medium,South,Karnataka,Bengaluru,Tier 1,1,46+,2020
